192.168.0.10_0,/tmp/tmp.hE8hdCrNky,/home/fyquah/fyp/prod/rundir/2018-05-23T00_17_20.326702Z,4.292s,4.215s,4.226s,4.216s,4.215s,4.216s
192.168.0.11_0,/tmp/tmp.hE8hdCrNky,/home/fyquah/fyp/prod/rundir/2018-05-23T00_17_20.326702Z,4.287s,4.216s,4.226s,4.216s,4.217s,4.215s
192.168.0.12_0,/tmp/tmp.hE8hdCrNky,/home/fyquah/fyp/prod/rundir/2018-05-23T00_17_20.326702Z,4.29s,4.215s,4.226s,4.216s,4.215s,4.215s
