192.168.0.10_0,/home/fyquah/fyp/worker-dispatcher/analysis/out/hamming/linear-general-reward-without-normalisation/decay-1.000000-ridge-0.030000-benefit-sigmoid_speedup_over_mean/optimal.sexp,/home/fyquah/fyp/prod/rundir/2018-04-03T08_15_28.610795Z,12.707s,12.604s
192.168.0.11_0,/home/fyquah/fyp/worker-dispatcher/analysis/out/hamming/linear-general-reward-without-normalisation/decay-1.000000-ridge-0.030000-benefit-sigmoid_speedup_over_mean/optimal.sexp,/home/fyquah/fyp/prod/rundir/2018-04-03T08_15_28.610795Z,12.725s,12.602s
192.168.0.12_0,/home/fyquah/fyp/worker-dispatcher/analysis/out/hamming/linear-general-reward-without-normalisation/decay-1.000000-ridge-0.030000-benefit-sigmoid_speedup_over_mean/optimal.sexp,/home/fyquah/fyp/prod/rundir/2018-04-03T08_15_28.610795Z,12.699s,12.611s
