192.168.0.10_0,/home/fyquah/fyp/worker-dispatcher/analysis/out/quicksort/linear-general-reward-without-normalisation/decay-0.700000-ridge-0.070000-benefit-sigmoid_speedup_over_mean/optimal.sexp,/home/fyquah/fyp/prod/rundir/2018-04-05T02_56_47.816405Z,13.876s,13.877s
192.168.0.11_0,/home/fyquah/fyp/worker-dispatcher/analysis/out/quicksort/linear-general-reward-without-normalisation/decay-0.700000-ridge-0.070000-benefit-sigmoid_speedup_over_mean/optimal.sexp,/home/fyquah/fyp/prod/rundir/2018-04-05T02_56_47.816405Z,13.882s,13.876s
192.168.0.12_0,/home/fyquah/fyp/worker-dispatcher/analysis/out/quicksort/linear-general-reward-without-normalisation/decay-0.700000-ridge-0.070000-benefit-sigmoid_speedup_over_mean/optimal.sexp,/home/fyquah/fyp/prod/rundir/2018-04-05T02_56_47.816405Z,13.893s,13.791s
