192.168.0.10_0,/home/fyquah/fyp/worker-dispatcher/analysis/out-v0-reproduce-relabel/lexifi/linear-general-reward-without-normalisation/decay-1.000000-ridge-2.000000-benefit-tanh_speedup_over_baseline/optimal.sexp,/home/fyquah/fyp/prod/rundir/2018-06-10T01_13_37.544007Z,14.596s,14.567s,14.836s
192.168.0.11_0,/home/fyquah/fyp/worker-dispatcher/analysis/out-v0-reproduce-relabel/lexifi/linear-general-reward-without-normalisation/decay-1.000000-ridge-2.000000-benefit-tanh_speedup_over_baseline/optimal.sexp,/home/fyquah/fyp/prod/rundir/2018-06-10T01_13_37.544007Z,14.616s,14.541s,14.542s
192.168.0.12_0,/home/fyquah/fyp/worker-dispatcher/analysis/out-v0-reproduce-relabel/lexifi/linear-general-reward-without-normalisation/decay-1.000000-ridge-2.000000-benefit-tanh_speedup_over_baseline/optimal.sexp,/home/fyquah/fyp/prod/rundir/2018-06-10T01_13_37.544007Z,14.613s,14.53s,14.555s
