192.168.0.10_0,/home/fyquah/fyp/worker-dispatcher/analysis/out/quicksort/linear-general-reward-without-normalisation/decay-0.300000-ridge-0.070000-benefit-log_speedup_over_mean/optimal.sexp,/home/fyquah/fyp/prod/rundir/2018-04-05T02_27_40.512191Z,13.883s,13.86s
192.168.0.11_0,/home/fyquah/fyp/worker-dispatcher/analysis/out/quicksort/linear-general-reward-without-normalisation/decay-0.300000-ridge-0.070000-benefit-log_speedup_over_mean/optimal.sexp,/home/fyquah/fyp/prod/rundir/2018-04-05T02_27_40.512191Z,13.891s,13.791s
192.168.0.12_0,/home/fyquah/fyp/worker-dispatcher/analysis/out/quicksort/linear-general-reward-without-normalisation/decay-0.300000-ridge-0.070000-benefit-log_speedup_over_mean/optimal.sexp,/home/fyquah/fyp/prod/rundir/2018-04-05T02_27_40.512191Z,13.892s,13.823s
