alpha,r_squared,r_squared_validation,sum(abs(w)),sum(abs(w) > 0.0)
0.001953125,0.128359648096,-0.42586407658,0.25240738572,7
0.0009765625,0.17844814357,-0.42519419029,0.440466896691,11
0.00048828125,0.201695924207,-0.41041046304,0.627559903261,16
0.000244140625,0.220969674392,-0.38879857707,0.951250725788,29
0.0001220703125,0.257204737002,-0.219161937686,2.10048102596,43
6.103515625e-05,0.303469066245,0.229137564525,5.18108954689,44
3.0517578125e-05,0.336520546961,0.441219966016,9.38552308668,67
1.52587890625e-05,0.358348886062,0.475393624125,14.9742467089,97
7.62939453125e-06,0.375514148848,0.48704827436,23.7180280778,139
3.81469726562e-06,0.393002851818,0.470652176433,42.1295240905,212
1.90734863281e-06,0.411736062541,0.420970312449,81.0305322772,282
