192.168.0.10_0,/tmp/tmp.hE8hdCrNky,/home/fyquah/fyp/prod/rundir/2018-05-23T00_18_12.863691Z,3.961s,3.897s,3.897s,3.893s,3.906s,3.892s
192.168.0.11_0,/tmp/tmp.hE8hdCrNky,/home/fyquah/fyp/prod/rundir/2018-05-23T00_18_12.863691Z,3.968s,3.894s,3.892s,3.894s,3.893s,3.897s
192.168.0.12_0,/tmp/tmp.hE8hdCrNky,/home/fyquah/fyp/prod/rundir/2018-05-23T00_18_12.863691Z,3.962s,3.899s,3.899s,3.901s,3.9s,3.903s
