192.168.0.10_0,/home/fyquah/fyp/worker-dispatcher/analysis/out-v0-reproduce/fft/linear-general-reward-without-normalisation/decay-1.000000-ridge-0.007000-benefit-linear_speedup_over_baseline/optimal.sexp,/home/fyquah/fyp/prod/rundir/2018-06-01T05_30_02.998747Z,8.06s,7.915s,7.988s
192.168.0.11_0,/home/fyquah/fyp/worker-dispatcher/analysis/out-v0-reproduce/fft/linear-general-reward-without-normalisation/decay-1.000000-ridge-0.007000-benefit-linear_speedup_over_baseline/optimal.sexp,/home/fyquah/fyp/prod/rundir/2018-06-01T05_30_02.998747Z,8.116s,7.986s,7.993s
192.168.0.12_0,/home/fyquah/fyp/worker-dispatcher/analysis/out-v0-reproduce/fft/linear-general-reward-without-normalisation/decay-1.000000-ridge-0.007000-benefit-linear_speedup_over_baseline/optimal.sexp,/home/fyquah/fyp/prod/rundir/2018-06-01T05_30_02.998747Z,8.033s,7.957s,7.966s
