192.168.0.10_0,/tmp/tmp.OU7zRZreyN,/home/fyquah/fyp/prod/rundir/2018-06-16T03_00_29.172684Z,12.314s,12.219s,12.214s
192.168.0.11_0,/tmp/tmp.OU7zRZreyN,/home/fyquah/fyp/prod/rundir/2018-06-16T03_00_29.172684Z,12.33s,12.239s,12.215s
192.168.0.12_0,/tmp/tmp.OU7zRZreyN,/home/fyquah/fyp/prod/rundir/2018-06-16T03_00_29.172684Z,12.339s,12.236s,12.221s
