2018-05-03 03:30:52.252717+01:00 Info almabench | Loaded 1926 reward entries
2018-05-03 03:30:52.252988+01:00 Info almabench | Loaded 3589 feature entries
2018-05-03 03:30:52.252993+01:00 Info almabench | Loaded 1028 training examples
2018-05-03 03:30:52.253432+01:00 Info Loaded a total of 1028 training examples
2018-05-03 03:30:52.416 [32mINFO[0m : ((epoch 1)(training(((accuracy 0.38247566063977745)(loss 0.71551414655114121))))(validation(((accuracy 0.34415584415584416)(loss 0.71794882646759917))))(test(((accuracy 0.3935483870967742)(loss 0.71311194853232485)))))
2018-05-03 03:30:52.445 [32mINFO[0m : ((epoch 2)(training(((accuracy 0.73296244784422815)(loss 0.64654857455217207))))(validation(((accuracy 0.73376623376623373)(loss 0.64935095929811626))))(test(((accuracy 0.73548387096774193)(loss 0.653352942746288)))))
2018-05-03 03:30:52.474 [32mINFO[0m : ((epoch 3)(training(((accuracy 0.73713490959666206)(loss 0.60364101762996447))))(validation(((accuracy 0.74025974025974028)(loss 0.60617219276199652))))(test(((accuracy 0.70967741935483875)(loss 0.61218665572544706)))))
2018-05-03 03:30:52.504 [32mINFO[0m : ((epoch 4)(training(((accuracy 0.74408901251738524)(loss 0.57242926753715229))))(validation(((accuracy 0.76623376623376627)(loss 0.57015794320950774))))(test(((accuracy 0.71612903225806457)(loss 0.58075507109574931)))))
2018-05-03 03:30:52.534 [32mINFO[0m : ((epoch 5)(training(((accuracy 0.76356050069541026)(loss 0.5471927800856381))))(validation(((accuracy 0.79220779220779225)(loss 0.54331361235543651))))(test(((accuracy 0.72258064516129028)(loss 0.55495001285456247)))))
2018-05-03 03:30:52.562 [32mINFO[0m : ((epoch 6)(training(((accuracy 0.77329624478442283)(loss 0.520689149388197))))(validation(((accuracy 0.82467532467532467)(loss 0.51056887749324675))))(test(((accuracy 0.74838709677419357)(loss 0.52572852774952694)))))
2018-05-03 03:30:52.587 [32mINFO[0m : ((epoch 7)(training(((accuracy 0.7760778859527121)(loss 0.49958908840976751))))(validation(((accuracy 0.82467532467532467)(loss 0.49069765973230556))))(test(((accuracy 0.74838709677419357)(loss 0.509058864096739)))))
2018-05-03 03:30:52.620 [32mINFO[0m : ((epoch 8)(training(((accuracy 0.77746870653685674)(loss 0.48268712420311966))))(validation(((accuracy 0.83116883116883122)(loss 0.46974080386656575))))(test(((accuracy 0.75483870967741939)(loss 0.49236951570388765)))))
2018-05-03 03:30:52.636 [32mINFO[0m : ((epoch 9)(training(((accuracy 0.780250347705146)(loss 0.46731359942922379))))(validation(((accuracy 0.80519480519480524)(loss 0.45579878305875926))))(test(((accuracy 0.74838709677419357)(loss 0.48158344682119164)))))
2018-05-03 03:30:52.654 [32mINFO[0m : ((epoch 10)(training(((accuracy 0.780250347705146)(loss 0.45561315163393951))))(validation(((accuracy 0.80519480519480524)(loss 0.44359881630930248))))(test(((accuracy 0.75483870967741939)(loss 0.46868233246637875)))))
2018-05-03 03:30:52.671 [32mINFO[0m : ((epoch 11)(training(((accuracy 0.780250347705146)(loss 0.4455593463481608))))(validation(((accuracy 0.80519480519480524)(loss 0.43497887219078379))))(test(((accuracy 0.75483870967741939)(loss 0.46210073878476593)))))
2018-05-03 03:30:52.692 [32mINFO[0m : ((epoch 12)(training(((accuracy 0.80250347705146041)(loss 0.43676509787766071))))(validation(((accuracy 0.81168831168831168)(loss 0.42552333093071332))))(test(((accuracy 0.8)(loss 0.44961483084957304)))))
2018-05-03 03:30:52.712 [32mINFO[0m : ((epoch 13)(training(((accuracy 0.78442280945757992)(loss 0.4296246109119044))))(validation(((accuracy 0.80519480519480524)(loss 0.420731181451538))))(test(((accuracy 0.76774193548387093)(loss 0.44804055172365126)))))
2018-05-03 03:30:52.734 [32mINFO[0m : ((epoch 14)(training(((accuracy 0.79554937413073712)(loss 0.42263551695540824))))(validation(((accuracy 0.82467532467532467)(loss 0.41158666516465131))))(test(((accuracy 0.79354838709677422)(loss 0.43356935246051753)))))
2018-05-03 03:30:52.755 [32mINFO[0m : ((epoch 15)(training(((accuracy 0.79694019471488176)(loss 0.41622089805772361))))(validation(((accuracy 0.81818181818181823)(loss 0.40799584888957141))))(test(((accuracy 0.77419354838709675)(loss 0.43227168010851907)))))
2018-05-03 03:30:52.775 [32mINFO[0m : ((epoch 16)(training(((accuracy 0.80667593880389432)(loss 0.41049404749659013))))(validation(((accuracy 0.82467532467532467)(loss 0.40182781971829845))))(test(((accuracy 0.7870967741935484)(loss 0.42300530531742253)))))
2018-05-03 03:30:52.794 [32mINFO[0m : ((epoch 17)(training(((accuracy 0.81223922114047287)(loss 0.40513755493982084))))(validation(((accuracy 0.82467532467532467)(loss 0.39767174196890032))))(test(((accuracy 0.79354838709677422)(loss 0.42043542331118827)))))
2018-05-03 03:30:52.818 [32mINFO[0m : ((epoch 18)(training(((accuracy 0.80667593880389432)(loss 0.40020137631773134))))(validation(((accuracy 0.82467532467532467)(loss 0.39256446065946871))))(test(((accuracy 0.7870967741935484)(loss 0.41307350536702075)))))
2018-05-03 03:30:52.847 [32mINFO[0m : ((epoch 19)(training(((accuracy 0.81780250347705141)(loss 0.3959656377598394))))(validation(((accuracy 0.81818181818181823)(loss 0.38986196627073944))))(test(((accuracy 0.79354838709677422)(loss 0.41192784551218142)))))
2018-05-03 03:30:52.879 [32mINFO[0m : ((epoch 20)(training(((accuracy 0.81502086230876214)(loss 0.39195376691066069))))(validation(((accuracy 0.82467532467532467)(loss 0.38496759165977362))))(test(((accuracy 0.7870967741935484)(loss 0.40427376455741332)))))
