2018-05-03 03:33:18.562799+01:00 Info bdd | Loaded 5717 reward entries
2018-05-03 03:33:18.585697+01:00 Info bdd | Loaded 196356 feature entries
2018-05-03 03:33:18.585792+01:00 Info bdd | Loaded 15159 training examples
2018-05-03 03:33:18.586456+01:00 Info Loaded a total of 15159 training examples
2018-05-03 03:33:24.379 [32mINFO[0m : ((epoch 1)(training(((accuracy 0.37272641598341344)(loss 0.75747152094703019))))(validation(((accuracy 0.37115215479331576)(loss 0.75323888974794406))))(test(((accuracy 0.3891820580474934)(loss 0.75184621320175615)))))
2018-05-03 03:33:27.171 [32mINFO[0m : ((epoch 2)(training(((accuracy 0.65479219677692957)(loss 0.65288267780557452))))(validation(((accuracy 0.669744942832014)(loss 0.65174959794972809))))(test(((accuracy 0.66666666666666663)(loss 0.64949481062850611)))))
2018-05-03 03:33:29.857 [32mINFO[0m : ((epoch 3)(training(((accuracy 0.7912543586843841)(loss 0.60683725120324228))))(validation(((accuracy 0.78540017590149513)(loss 0.607350520715334))))(test(((accuracy 0.77704485488126651)(loss 0.60621354199475874)))))
2018-05-03 03:33:32.969 [32mINFO[0m : ((epoch 4)(training(((accuracy 0.80802940344925078)(loss 0.57261735431766514))))(validation(((accuracy 0.80518909410729989)(loss 0.573562683330277))))(test(((accuracy 0.79815303430079154)(loss 0.57446119996484357)))))
2018-05-03 03:33:35.872 [32mINFO[0m : ((epoch 5)(training(((accuracy 0.806615776081425)(loss 0.54448755627292778))))(validation(((accuracy 0.79991204925241866)(loss 0.54559153216269385))))(test(((accuracy 0.79419525065963059)(loss 0.54890094458689875)))))
2018-05-03 03:33:38.668 [32mINFO[0m : ((epoch 6)(training(((accuracy 0.80623880878333809)(loss 0.519723612141281))))(validation(((accuracy 0.80079155672823221)(loss 0.52099115576336441))))(test(((accuracy 0.79551451187335087)(loss 0.52715562697225693)))))
2018-05-03 03:33:41.431 [32mINFO[0m : ((epoch 7)(training(((accuracy 0.80699274337951188)(loss 0.49807713480986088))))(validation(((accuracy 0.80167106420404577)(loss 0.49928563754908684))))(test(((accuracy 0.79639401934916443)(loss 0.50848068730155938)))))
2018-05-03 03:33:44.215 [32mINFO[0m : ((epoch 8)(training(((accuracy 0.80718122702855533)(loss 0.479612679922637))))(validation(((accuracy 0.80167106420404577)(loss 0.48067473187185494))))(test(((accuracy 0.79639401934916443)(loss 0.49297505080866133)))))
2018-05-03 03:33:47.094 [32mINFO[0m : ((epoch 9)(training(((accuracy 0.80821788709829423)(loss 0.46483626116917964))))(validation(((accuracy 0.802990325417766)(loss 0.46555938311516093))))(test(((accuracy 0.797273526824978)(loss 0.48072079653608157)))))
2018-05-03 03:33:49.974 [32mINFO[0m : ((epoch 10)(training(((accuracy 0.81311846197342386)(loss 0.45284864525327884))))(validation(((accuracy 0.80650835532102028)(loss 0.45323653857698548))))(test(((accuracy 0.802990325417766)(loss 0.47080501475766695)))))
2018-05-03 03:33:52.808 [32mINFO[0m : ((epoch 11)(training(((accuracy 0.815757233060032)(loss 0.44304989884621554))))(validation(((accuracy 0.81046613896218123)(loss 0.44294460371258565))))(test(((accuracy 0.80518909410729989)(loss 0.46271519108523179)))))
2018-05-03 03:33:55.792 [32mINFO[0m : ((epoch 12)(training(((accuracy 0.81896145509377061)(loss 0.43490510915552649))))(validation(((accuracy 0.81530343007915562)(loss 0.43438583451650192))))(test(((accuracy 0.80782761653474056)(loss 0.45599663433555443)))))
2018-05-03 03:33:58.756 [32mINFO[0m : ((epoch 13)(training(((accuracy 0.82065780793516163)(loss 0.42798607413673417))))(validation(((accuracy 0.81794195250659629)(loss 0.42715790881653987))))(test(((accuracy 0.80958663148636767)(loss 0.45027839599880332)))))
2018-05-03 03:34:01.663 [32mINFO[0m : ((epoch 14)(training(((accuracy 0.82235416077655266)(loss 0.42155962623693749))))(validation(((accuracy 0.81970096745822341)(loss 0.42058006072917664))))(test(((accuracy 0.80958663148636767)(loss 0.44502805584961863)))))
2018-05-03 03:34:03.940 [32mINFO[0m : ((epoch 15)(training(((accuracy 0.82499293186316092)(loss 0.4159310061103319))))(validation(((accuracy 0.82102022867194369)(loss 0.41438491970461588))))(test(((accuracy 0.81178540017590151)(loss 0.44034441478806113)))))
2018-05-03 03:34:06.011 [32mINFO[0m : ((epoch 16)(training(((accuracy 0.82536989916124781)(loss 0.41116377910273988))))(validation(((accuracy 0.820580474934037)(loss 0.40989289281329533))))(test(((accuracy 0.81354441512752862)(loss 0.43663077656519872)))))
2018-05-03 03:34:08.053 [32mINFO[0m : ((epoch 17)(training(((accuracy 0.82602959193289982)(loss 0.40714746338161678))))(validation(((accuracy 0.82102022867194369)(loss 0.40554109826530838))))(test(((accuracy 0.81398416886543534)(loss 0.43316117787300568)))))
2018-05-03 03:34:10.178 [32mINFO[0m : ((epoch 18)(training(((accuracy 0.82536989916124781)(loss 0.40355716775872869))))(validation(((accuracy 0.81926121372031657)(loss 0.40201779147107641))))(test(((accuracy 0.81398416886543534)(loss 0.43019776281107042)))))
2018-05-03 03:34:12.326 [32mINFO[0m : ((epoch 19)(training(((accuracy 0.82631231740646494)(loss 0.40028654368708627))))(validation(((accuracy 0.82014072119613013)(loss 0.3985955598277911))))(test(((accuracy 0.8148636763412489)(loss 0.42725679863410226)))))
2018-05-03 03:34:14.447 [32mINFO[0m : ((epoch 20)(training(((accuracy 0.82810291207237774)(loss 0.39728278094055108))))(validation(((accuracy 0.82189973614775724)(loss 0.39562011258539531))))(test(((accuracy 0.8148636763412489)(loss 0.424702536580534)))))
