100,11.075,11.076,0.981,0.981,707,707,28125,28125
101,11.076,11.137,0.981,0.986,707,707,28125,28125
102,11.137,11.137,0.986,0.986,707,707,28125,28125
103,11.137,11.074,0.986,0.981,707,707,28125,28125
104,11.074,11.075,0.981,0.981,707,707,28125,28125
105,11.075,11.075,0.981,0.981,707,707,28125,28125
106,11.075,11.075,0.981,0.981,707,707,28125,28125
107,11.075,11.075,0.981,0.981,707,707,28125,28125
108,11.075,11.076,0.981,0.981,707,707,28125,28125
109,11.076,11.078,0.981,0.981,707,707,28125,28125
110,11.078,11.078,0.981,0.981,707,707,28125,28125
111,11.078,11.077,0.981,0.981,707,707,28125,28125
112,11.077,11.077,0.981,0.981,707,707,28125,28125
113,11.077,11.096,0.981,0.983,707,707,28125,28125
114,11.077,11.079,0.981,0.981,707,707,28125,28125
115,11.079,11.076,0.981,0.981,707,707,28125,28125
116,11.076,11.078,0.981,0.981,707,707,28125,28125
117,11.078,11.075,0.981,0.981,707,707,28125,28125
118,11.075,11.076,0.981,0.981,707,707,28125,28125
119,11.076,11.075,0.981,0.981,707,707,28125,28125
120,11.075,11.076,0.981,0.981,707,707,28125,28125
121,11.076,11.077,0.981,0.981,707,707,28125,28125
122,11.077,11.076,0.981,0.981,707,707,28125,28125
123,11.076,11.076,0.981,0.981,707,707,28125,28125
124,11.076,11.075,0.981,0.981,707,707,28125,28125
125,11.075,11.077,0.981,0.981,707,707,28125,28125
126,11.077,11.076,0.981,0.981,707,707,28125,28125
127,11.076,11.076,0.981,0.981,707,707,28125,28125
128,11.076,11.078,0.981,0.981,707,707,28125,28125
129,11.078,11.076,0.981,0.981,707,707,28125,28125
130,11.076,11.073,0.981,0.981,707,707,28125,28125
131,11.073,11.076,0.981,0.981,707,707,28125,28125
132,11.076,11.076,0.981,0.981,707,707,28125,28125
133,11.076,11.077,0.981,0.981,707,707,28125,28125
134,11.077,11.075,0.981,0.981,707,707,28125,28125
135,11.075,11.134,0.981,0.986,707,707,28125,28125
136,11.075,11.135,0.981,0.986,707,707,28125,28125
137,11.135,11.137,0.986,0.986,707,707,28125,28125
138,11.137,11.133,0.986,0.986,707,707,28125,28125
139,11.133,11.153,0.986,0.988,707,707,28125,28125
140,11.133,11.136,0.986,0.986,707,707,28125,28125
141,11.136,11.134,0.986,0.986,707,707,28125,28125
142,11.134,11.134,0.986,0.986,707,707,28125,28125
143,11.134,11.137,0.986,0.986,707,707,28125,28125
144,11.137,11.135,0.986,0.986,707,707,28125,28125
145,11.135,11.076,0.986,0.981,707,707,28125,28125
146,11.076,11.073,0.981,0.981,707,707,28125,28125
147,11.073,11.073,0.981,0.981,707,707,28125,28125
148,11.073,11.077,0.981,0.981,707,707,28125,28125
149,11.077,11.074,0.981,0.981,707,707,28125,28125
150,11.074,11.141,0.981,0.987,707,707,28125,28125
151,11.074,11.134,0.981,0.986,707,707,28125,28125
152,11.074,11.141,0.981,0.987,707,707,28125,28125
153,11.074,11.140,0.981,0.986,707,707,28125,28125
154,11.074,11.133,0.981,0.986,707,707,28125,28125
155,11.133,11.078,0.986,0.981,707,707,28125,28125
156,11.078,11.082,0.981,0.981,707,707,28125,28125
157,11.082,11.075,0.981,0.981,707,707,28125,28125
158,11.075,11.080,0.981,0.981,707,707,28125,28125
159,11.080,11.077,0.981,0.981,707,707,28125,28125
160,11.077,11.076,0.981,0.981,707,707,28125,28125
161,11.076,11.076,0.981,0.981,707,707,28125,28125
162,11.076,11.077,0.981,0.981,707,707,28125,28125
163,11.077,11.077,0.981,0.981,707,707,28125,28125
164,11.077,11.077,0.981,0.981,707,707,28125,28125
165,11.077,11.076,0.981,0.981,707,707,28125,28125
166,11.076,11.076,0.981,0.981,707,707,28125,28125
167,11.076,11.075,0.981,0.981,707,707,28125,28125
168,11.075,11.077,0.981,0.981,707,707,28125,28125
169,11.077,11.076,0.981,0.981,707,707,28125,28125
170,11.076,11.085,0.981,0.982,707,707,28125,28125
171,11.085,11.078,0.982,0.981,707,707,28125,28125
172,11.078,11.076,0.981,0.981,707,707,28125,28125
173,11.076,8.235,0.981,0.729,707,140,28125,15482
174,8.235,8.234,0.729,0.729,140,140,15482,15482
175,8.234,8.232,0.729,0.729,140,140,15482,15482
176,8.232,8.100,0.729,0.717,140,136,15482,15022
177,8.100,8.189,0.717,0.725,136,140,15022,15482
178,8.100,8.199,0.717,0.726,136,140,15022,15482
179,8.100,8.191,0.717,0.725,136,140,15022,15482
180,8.100,8.191,0.717,0.725,136,140,15022,15482
181,8.100,8.189,0.717,0.725,136,140,15022,15482
182,8.100,8.193,0.717,0.726,136,140,15022,15482
183,8.100,8.199,0.717,0.726,136,140,15022,15482
184,8.100,8.199,0.717,0.726,136,140,15022,15482
185,8.100,8.191,0.717,0.725,136,140,15022,15482
186,8.100,8.192,0.717,0.725,136,140,15022,15482
187,8.100,8.191,0.717,0.725,136,140,15022,15482
188,8.100,8.191,0.717,0.725,136,140,15022,15482
189,8.100,8.202,0.717,0.726,136,140,15022,15482
190,8.100,8.190,0.717,0.725,136,140,15022,15482
191,8.100,8.190,0.717,0.725,136,140,15022,15482
192,8.100,8.199,0.717,0.726,136,140,15022,15482
193,8.100,8.191,0.717,0.725,136,140,15022,15482
194,8.100,8.191,0.717,0.725,136,140,15022,15482
195,8.100,8.189,0.717,0.725,136,140,15022,15482
196,8.100,8.191,0.717,0.725,136,140,15022,15482
197,8.100,8.190,0.717,0.725,136,140,15022,15482
198,8.100,8.190,0.717,0.725,136,140,15022,15482
199,8.100,8.199,0.717,0.726,136,140,15022,15482
200,8.100,8.191,0.717,0.725,136,140,15022,15482
201,8.100,8.190,0.717,0.725,136,140,15022,15482
202,8.100,8.190,0.717,0.725,136,140,15022,15482
