192.168.0.10_0,/home/fyquah/fyp/worker-dispatcher/analysis/out-v0-reproduce/sequence-cps/linear-general-reward-without-normalisation/decay-0.900000-ridge-0.005000-benefit-tanh_speedup_over_baseline/optimal.sexp,/home/fyquah/fyp/prod/rundir/2018-06-03T03_19_40.407614Z,14.344s,14.251s,14.25s
192.168.0.11_0,/home/fyquah/fyp/worker-dispatcher/analysis/out-v0-reproduce/sequence-cps/linear-general-reward-without-normalisation/decay-0.900000-ridge-0.005000-benefit-tanh_speedup_over_baseline/optimal.sexp,/home/fyquah/fyp/prod/rundir/2018-06-03T03_19_40.407614Z,14.323s,14.25s,14.251s
192.168.0.12_0,/home/fyquah/fyp/worker-dispatcher/analysis/out-v0-reproduce/sequence-cps/linear-general-reward-without-normalisation/decay-0.900000-ridge-0.005000-benefit-tanh_speedup_over_baseline/optimal.sexp,/home/fyquah/fyp/prod/rundir/2018-06-03T03_19_40.407614Z,14.341s,14.252s,14.25s
