192.168.0.10_0,/home/fyquah/fyp/worker-dispatcher/analysis/out-v0-reproduce-relabel/lexifi/lasso-with-alpha/decay-0.400000-benefit-linear_speedup_over_baseline-lasso-factor-7.62939453125e-06/optimal.sexp,/home/fyquah/fyp/prod/rundir/2018-06-11T21_25_16.747560Z,14.734s,14.645s,14.641s
192.168.0.11_0,/home/fyquah/fyp/worker-dispatcher/analysis/out-v0-reproduce-relabel/lexifi/lasso-with-alpha/decay-0.400000-benefit-linear_speedup_over_baseline-lasso-factor-7.62939453125e-06/optimal.sexp,/home/fyquah/fyp/prod/rundir/2018-06-11T21_25_16.747560Z,14.715s,15.34s,14.627s
192.168.0.12_0,/home/fyquah/fyp/worker-dispatcher/analysis/out-v0-reproduce-relabel/lexifi/lasso-with-alpha/decay-0.400000-benefit-linear_speedup_over_baseline-lasso-factor-7.62939453125e-06/optimal.sexp,/home/fyquah/fyp/prod/rundir/2018-06-11T21_25_16.747560Z,14.734s,14.624s,14.652s
