192.168.0.10_0,/tmp/tmp.8LQb1neyeM,/home/fyquah/fyp/prod/rundir/2018-06-16T08_50_52.461687Z,4.03s,4.027s,3.95s
192.168.0.11_0,/tmp/tmp.8LQb1neyeM,/home/fyquah/fyp/prod/rundir/2018-06-16T08_50_52.461687Z,4.019s,3.971s,3.948s
192.168.0.12_0,/tmp/tmp.8LQb1neyeM,/home/fyquah/fyp/prod/rundir/2018-06-16T08_50_52.461687Z,4.014s,3.969s,4.056s
