192.168.0.10_0,/home/fyquah/fyp/worker-dispatcher/analysis/out-v0-reproduce/bdd/linear-general-reward-without-normalisation/decay-0.300000-ridge-0.700000-benefit-log_speedup_over_mean/optimal.sexp,/home/fyquah/fyp/prod/rundir/2018-05-30T22_46_13.667230Z,13.045s,12.941s,12.965s
192.168.0.11_0,/home/fyquah/fyp/worker-dispatcher/analysis/out-v0-reproduce/bdd/linear-general-reward-without-normalisation/decay-0.300000-ridge-0.700000-benefit-log_speedup_over_mean/optimal.sexp,/home/fyquah/fyp/prod/rundir/2018-05-30T22_46_13.667230Z,12.977s,12.941s,12.898s
192.168.0.12_0,/home/fyquah/fyp/worker-dispatcher/analysis/out-v0-reproduce/bdd/linear-general-reward-without-normalisation/decay-0.300000-ridge-0.700000-benefit-log_speedup_over_mean/optimal.sexp,/home/fyquah/fyp/prod/rundir/2018-05-30T22_46_13.667230Z,13.001s,12.916s,12.907s
