192.168.0.10_0,/tmp/tmp.hE8hdCrNky,/home/fyquah/fyp/prod/rundir/2018-05-23T01_09_42.920079Z,9.408s,9.404s,8.627s,9.297s,8.628s,8.629s
192.168.0.11_0,/tmp/tmp.hE8hdCrNky,/home/fyquah/fyp/prod/rundir/2018-05-23T01_09_42.920079Z,8.709s,8.632s,8.632s,8.627s,8.633s,8.63s
192.168.0.12_0,/tmp/tmp.hE8hdCrNky,/home/fyquah/fyp/prod/rundir/2018-05-23T01_09_42.920079Z,8.719s,8.632s,9.341s,8.632s,9.333s,8.628s
