192.168.0.10_0,/tmp/tmp.irvNqIOKGW,/home/fyquah/fyp/prod/rundir/2018-06-15T21_36_40.257444Z,15.064s,15.01s,14.978s
192.168.0.11_0,/tmp/tmp.irvNqIOKGW,/home/fyquah/fyp/prod/rundir/2018-06-15T21_36_40.257444Z,15.057s,15.001s,14.988s
192.168.0.12_0,/tmp/tmp.irvNqIOKGW,/home/fyquah/fyp/prod/rundir/2018-06-15T21_36_40.257444Z,15.065s,15.007s,14.972s
