192.168.0.10_0,/home/fyquah/fyp/worker-dispatcher/analysis/out-v0-reproduce/kahan-sum/linear-general-reward-without-normalisation/decay-0.400000-ridge-0.050000-benefit-linear_speedup_over_baseline/optimal.sexp,/home/fyquah/fyp/prod/rundir/2018-06-03T06_02_02.019209Z,8.672s,8.612s,8.603s
192.168.0.11_0,/home/fyquah/fyp/worker-dispatcher/analysis/out-v0-reproduce/kahan-sum/linear-general-reward-without-normalisation/decay-0.400000-ridge-0.050000-benefit-linear_speedup_over_baseline/optimal.sexp,/home/fyquah/fyp/prod/rundir/2018-06-03T06_02_02.019209Z,8.677s,8.631s,8.61s
192.168.0.12_0,/home/fyquah/fyp/worker-dispatcher/analysis/out-v0-reproduce/kahan-sum/linear-general-reward-without-normalisation/decay-0.400000-ridge-0.050000-benefit-linear_speedup_over_baseline/optimal.sexp,/home/fyquah/fyp/prod/rundir/2018-06-03T06_02_02.019209Z,8.674s,8.618s,8.617s
